
#OTU ID	EuWi1.RNA	EuWi2.DNA	EuWi3.DNA	EuWi5.DNA	EuWi4.DNA	EuWi3.RNA	EuWi5.RNA	EuWi4.RNA	EuWi2.RNA	EuWi1.DNA
161db57a94c096eeb6e3f16ff0c2be26	1.0	0.0	9.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
26dc6f33f4c3961af05f8c501257229a	0.0	187.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
0635b9cf44aac27448642b7c5c366f9d	0.0	136.0	29.0	0.0	0.0	0.0	14.0	0.0	0.0	2.0
e4c8c39b37b731a1e604c447ac5e13d2	0.0	120.0	14.0	0.0	0.0	0.0	0.0	0.0	18.0	16.0
07c03feb2b63d8d2988de92b97dd5215	0.0	112.0	16.0	0.0	0.0	0.0	33.0	0.0	30.0	41.0
2e5b3377115e78263b607156a3c38cea	0.0	103.0	41.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0
cf5d3bc87c3619112e2a30da3f1be602	0.0	80.0	4.0	0.0	0.0	0.0	2.0	0.0	2.0	7.0
8d39cb8010f6971b671e8179b457ea50	0.0	77.0	4.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0
bf97d4e585e0c02b3f386852965daf29	0.0	74.0	30.0	0.0	0.0	0.0	32.0	0.0	4.0	2.0
92d5ea031628b1a2977ded49a3195eeb	0.0	71.0	17.0	7.0	0.0	6.0	50.0	0.0	24.0	5.0
c1ea9588b0620ccdc492619368a8307c	0.0	67.0	60.0	0.0	0.0	0.0	9.0	0.0	46.0	4.0
54fc19d9e8ed1dd1ef5107d01e94e5c1	0.0	65.0	1.0	0.0	13.0	12.0	5.0	0.0	19.0	6.0
94ca1389331a3a9230237844cfd545f6	0.0	65.0	13.0	51.0	63.0	33.0	10.0	0.0	33.0	1.0
e4d9f8f6c358a47904afd307e56197bb	0.0	60.0	0.0	6.0	0.0	3.0	0.0	16.0	27.0	0.0
989ad4d29b0902791cd0cc59e5e5fa6a	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cd5e42b8a581735529fe22688372e896	0.0	54.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
c20d01384162e311b5c8620ea631f661	0.0	53.0	0.0	13.0	11.0	0.0	0.0	0.0	0.0	16.0
ef7e19e8a36f903bb29eb14f5d864a0d	0.0	53.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
a695183ce54511c265cd8f6a9207af7a	0.0	52.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0
c03874d0ee9ca9f84894d463aa6949c2	0.0	51.0	86.0	41.0	93.0	0.0	17.0	0.0	0.0	9.0
90f2da733bdfa32383be8302d189460f	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22812920813013929e8bedb7d5ea74ca	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ea687bb09fe12e93b6e7c8b2c66e5ab	0.0	47.0	52.0	4.0	23.0	5.0	0.0	0.0	0.0	0.0
2ff63a590b15cf165bf49b9ebd54d613	0.0	47.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8302e712f8442d970bf6ba1fa8d57aaa	0.0	47.0	12.0	0.0	2.0	0.0	2.0	0.0	0.0	16.0
a0067917207cbcbd0817eef1d35456f4	0.0	46.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	6.0
d9eb07127cd6812f6965c7e5d8cf0065	0.0	45.0	10.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
5386ea6e22fe1d10ee82e053e335df8c	0.0	45.0	50.0	0.0	0.0	0.0	7.0	0.0	42.0	3.0
fe3e2b637e994045f440516b76d24226	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cb7ffcc974cc6bf2479a30a252ef303f	0.0	44.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aaa02fc9b0f8c53a98a484c4ad0ee8e8	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59f6667f4b7d62344fd27f33ce73e341	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
185df2b73b4805164470dfaea2d05223	0.0	43.0	0.0	44.0	221.0	25.0	4.0	2.0	58.0	74.0
6c4d2ff605f2bc6850fdec02a28647d5	0.0	43.0	20.0	41.0	0.0	27.0	48.0	0.0	0.0	5.0
0b03e0cf0244ca3999ec68b46490473c	0.0	43.0	0.0	21.0	42.0	1.0	34.0	0.0	25.0	25.0
7000c2cfca87431d96fdeae6bcd34b05	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3596ab6b22e434df861fa5093e44dea3	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52b1b6c81dd32a70c0f00221355f60f2	0.0	39.0	8.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
092dbf29294495d6a47ebe63b6ea02ff	0.0	39.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731d13016c942253e8b43368853c515a	0.0	39.0	1.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0
0c4667b2b97341d0aa3c748d3aa27fa7	0.0	38.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
18ea72b70c2f6f8a0114d1019c80fe60	0.0	38.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a7c8c31b072c01dbebec1fc35010ba32	0.0	38.0	36.0	2.0	0.0	0.0	0.0	30.0	3.0	19.0
8a0867a105e4cb3b82edb5a3de9e58e3	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dda57207ad906b06d7f0f700ed2536c4	0.0	35.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
b08791547cd25257be5a4569db42772b	0.0	35.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
be9907494865c8b83ddd7e8d2435c17a	0.0	34.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c3bb8142f9776dc17b5a1ca10d1b82d0	0.0	34.0	21.0	0.0	0.0	11.0	12.0	0.0	70.0	0.0
1e2ad54594aa4a3118e7b6a2b3ceaee6	0.0	33.0	14.0	0.0	0.0	1.0	0.0	0.0	10.0	11.0
efdf8320724919f14aa8e41622761d92	0.0	32.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
20223a3fedb9e0df50fcfbc1a9a496a6	0.0	32.0	9.0	0.0	0.0	0.0	5.0	0.0	26.0	6.0
af44438911c983d3a1811f36c3ea45fb	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18708e5a2a207181caede04b1df9c7ec	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d6e28c5119b752ec20f1c9448363f92	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b4f148e42d2790f8f1df0ce80d07518e	0.0	31.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
208ad2cc220edace90b544e714a59eb7	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4f9e9571b58cafaf9bf8a7ac4ae627d7	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
354fdda8110a24558d9952f5a6253050	0.0	30.0	0.0	12.0	0.0	8.0	28.0	0.0	0.0	0.0
8490c7352879fdbf02047e5b4a64b60f	0.0	30.0	13.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
3d3b715132e1f3b5e6a980d30ab66e68	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b73d80c64ca661e6ff1c56e4fcc57cd3	0.0	30.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
f5dc868fe7aefbf0193568ee7391487e	0.0	30.0	53.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0
f668e476d92b31df918d4605b2feff46	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9811612fd756603debe202433e48847f	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0
815053e47908d545f58f67014dcb57ed	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
04a062703b093430d77e8eebfa28a8ce	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eee0c2aa731efa22731bf066f119b555	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
286b01779c38e2ea8768e3f766f91e1c	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0
598d65012e4d693783f1158dfe232f94	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73e379058aba42b03923ec4d657bc17e	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aae5c3389f9606e96e6e095750b61b27	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ca5e1d15bc126535d0299e3758680a94	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c9efe428c9f9e79c0c066a51ffb3ae5c	0.0	27.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68e57d536ecb573404f5c402c3fd1b14	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b5679048e45cd4895186c595505a213f	0.0	27.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
b81a37fec7928c164524e0b911bcf59f	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a774b5dd5632700b91e2a77974078c6c	0.0	26.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13026c82579bca648748d196ca35c391	0.0	26.0	0.0	0.0	2.0	9.0	0.0	24.0	2.0	8.0
83cee003284267a575ffc4b32316b51e	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ef5e9d58ae1f99df2e3a8a78f4330148	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
149bd003afc4f4dcb1ce23429c8918fb	0.0	25.0	0.0	2.0	0.0	0.0	0.0	0.0	14.0	0.0
20f1b1e219c01e58fb39761a9ba8011a	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8d161fffad0a052e71af7b3082d63a1f	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55e422db2b625262c678a1612ec4d2fe	0.0	24.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
fd431b34ddc70e455d07fdc9ad1f6315	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4fea2c2d875e764e6511a3c39e7642ea	0.0	24.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
52c061eba024f1b93358a0f173b58890	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aee961de9cde55a18fb238c367a3fd62	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
592fc6f024e2dcc82856f1462e789243	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35a65ee6626ff809875e2baa98332ea4	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
da247df6fe91b74bf38d3ecc1c05b4b0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0
ff0c3cfa84a1a434d55dfdb856ffd2b4	0.0	22.0	11.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
dced6f1fecf5fbe71ac547da31283df8	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64425475790ac8f9e6dee9add7d22e19	0.0	22.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848e7f45bb6eddc916404bd8a0c6268b	0.0	22.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
c6608772f41c7d2202f2504190f2af8a	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c8ac4fbc47d75c14681413e2bba45578	0.0	21.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0
f2f215462fe93342d8916d59bb3e4857	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903ac3e8dd13eee1006ea007a1272418	0.0	21.0	12.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0
e2f7f4df96c38d409c6b70ab75abf7eb	0.0	21.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fd74a36cb80b209e29be047bb247a793	0.0	21.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	3.0
050a3d5385d514afecc40d45c6c3b28f	0.0	21.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ba848f314e34f0dc28ddb9938aa5f21b	0.0	21.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b1d71e43e0cd73e6fd2187030551c506	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aecf661a6853576894d6a5526a6947c2	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c53a926ac968c5f2c239297addead073	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1a1da284ad30bf135785f81442f50bcb	0.0	20.0	18.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0
f36481b3d8d685e33cf13dbe6fd4b4c1	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b3397f046afc6d205e8e0b4a7c9c89ef	0.0	19.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	4.0
a7b4dc40d7b165dbce7e52bd2aff9787	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c3e551a39bbf6fb98277dc489bd38f26	0.0	19.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2bd411f873b57e9c69d074c4a3411643	0.0	19.0	6.0	11.0	3.0	23.0	25.0	2.0	0.0	4.0
732560afadf3b2013a1cd4814c461cb1	0.0	19.0	0.0	2.0	5.0	0.0	3.0	0.0	0.0	0.0
bfb78437e26a61c657c65b312ae8eb52	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24c995e3135ed36698cd07c0a2f722fd	0.0	19.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	3.0
c04a0c50e6ddbf1e6f4d722e19e8336c	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
07c7f6fa6de1ee391f253e6c0df376b4	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f8d3727aa9b5541b60d3c1dfdaa72a2f	0.0	18.0	0.0	14.0	0.0	1.0	0.0	0.0	0.0	0.0
04e5bc2251f530eab73937f361b096d5	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c47e48497d838057ac52d026c4e4cf4e	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3f25827eef316053dabedf61d859ff84	0.0	18.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0	0.0
a2cd21dbf4fe2d1b87b927d008b35efa	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
ea5adcbd677d4691078e1563495bbd36	0.0	17.0	3.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0
0263fb32772b063f4d4d1cac3bd7f92f	0.0	17.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
ce079042d6deef42d2540cd36d346522	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
d217475c6f31a1c092387b931c095138	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d301befea5f2084fa2216f297850d5d8	0.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0d8eb7c427becfa258d59f1ca8f60128	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ce069b072ba9b77e837bc6b73ca726d8	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f39a7b5245f6e5b3c2d541d73389686c	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e2c29b3b8a4dcb0550e2c56a06b6382c	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fd028c3cadfcecf094db96b66f02f7ce	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
979b542036f976daa94ad4503bb196ae	0.0	16.0	0.0	0.0	14.0	0.0	0.0	22.0	0.0	16.0
422ac2f7f4057fa934e6f87d9f47f103	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51f86307f6eea2261ad586725c593b87	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33ccaf5471f404bd2ad9f92f4f774ee5	0.0	16.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987771d271f58cfbaf769d6709bc1525	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c1dedbc2ee20ed310022b9a1976d56c4	0.0	15.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0
b090658d897fbcd8e4c1c0d730a8d7c9	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3816b46c1ba943b01b5be37c75742870	0.0	15.0	17.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0
1e8410311ee4394131fbd69fd1999945	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8ad8026715cdea81460237fab1cd45a1	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cb3f55771e770b4388d4162edd78d68a	0.0	15.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
cae208cbc779e9be8196fe5ad5e8e9e8	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c358f19dc3b74dc4bae612effa14f64c	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
caeb446860d019111a1be03ca03df818	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
0b7de6a4ce23f3e37b8e659a76524ada	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13e50957267e97384b25df3f2efe3908	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4cf6950a22d8080ea73cd6faea4391a4	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0
65a47789a5d5117c5765e6a66c254d44	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8ae014dadfe6bcaf485ac11ebac3c8c5	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
87f40e682b81f634914254b1fcc95ed4	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72b7d3aa6022b786929e22ba9cdc051a	0.0	14.0	21.0	0.0	0.0	3.0	0.0	0.0	8.0	0.0
e09c99a6c25bc02f3b1ff2809dc63b62	0.0	14.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
99e441ed6cbabab4fab03064a72b3f0a	0.0	13.0	0.0	0.0	17.0	0.0	0.0	0.0	9.0	0.0
e14a1c48debe49e3583ab8c94ea9c9a5	0.0	13.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
be821ada967f60a0fa6c73f815dd1ce1	0.0	13.0	26.0	0.0	1.0	26.0	6.0	0.0	0.0	0.0
d0ab4bd7a83d783a15e5aa36c633a849	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0
a3ea889a3b2a3b8a7246c0092c7eff29	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ca125ceed761ec77615f5f18dd432ff4	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c07b35e46bc2ebf4d5a328399f633e5c	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83f156cb48b73a22795fa08510c6f56a	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35f75cbba836e8b09176e33e2742b847	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85d7ec5b761eda5d16758d3bbe7ef725	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b98bda0f3652af2c55e92df25f4d7cd8	0.0	12.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
76f0aacda5bb570da80cc8feca02dc12	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9e81019a0c118c450c729489fe402118	0.0	12.0	3.0	0.0	0.0	0.0	0.0	0.0	66.0	3.0
ad2acd2674cb5e14e264e9adaee44063	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3e2f19d2fbe02c9f1a8b1b04fa82e2ee	0.0	12.0	0.0	2.0	0.0	14.0	0.0	18.0	1.0	0.0
04cbeaa852d504f2be603530b871edb8	0.0	12.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d7afd64eb2a99777924b25d787cac3c4	0.0	12.0	23.0	0.0	8.0	0.0	33.0	0.0	0.0	16.0
3d494b102f5218318d1de619eb7491b8	0.0	12.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
d02619de3efcea69fdb63dcd1bbb2d73	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2ef71dca21dc8020bd77fa85319ca796	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8c5f2b5fce1b357f54ed4c8c047b6845	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cfa7b130cc307d6ab8f3ba327affc19c	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a014fa78a5d057db87dd22c639852dae	0.0	11.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	8.0
9b463b1c4b6a05549e7976026d3d6435	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
637744408245698cabd1e1f37ff0fe36	0.0	11.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0
b5e00988aa3838cce098e917f5d7de66	0.0	11.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0
1a20a1475aa9811f593c290458ba5304	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8210a2135cbe297bd02544355e252f88	0.0	11.0	28.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
6d7ba8bda2575f78a7f99ecf1ee82ced	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aff34debed91e1781b5bb384a5e02485	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
096a7117f7a443a3867b8e80a9904e25	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
432a362d3f359d08e2663ee1909dfec2	0.0	10.0	17.0	20.0	42.0	10.0	5.0	5.0	58.0	0.0
f1b292d2523703ed4ca7a8b93dee7a15	0.0	10.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47864a416305035ab4f326c125fade49	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ee5c0b68cbd7a7cb793fc2e9d6bfa2a7	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
609c650c9d0f30f6a44665cb18f2e83a	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f7d42f2f2da7c145be4b5832411ae4e0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0999a9d08db5c9fed28a503c6d2138f5	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0cbc064642d28a1e0fa32d40f8ff744c	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5855ff4bc427898ee27d9d781433f8b6	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d5474ac74ff7cee740c54858f53ea011	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
b799cb930aa92975ef8a2db9a4659c25	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d8cd52472841e41cdb887d9cd8e75798	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d605aec1a0b563e42a1170f5f923ee6c	0.0	10.0	32.0	0.0	0.0	0.0	20.0	0.0	0.0	5.0
ad2254830fa7a60fccc0b4e6a4d1fe1e	0.0	10.0	0.0	0.0	40.0	0.0	0.0	0.0	9.0	0.0
aad6628f301de7e005e7db6fca1bb681	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968f4ff7acc1003354b5a1d318898374	0.0	10.0	16.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
90965e855dc714c76e73733f2f67ace6	0.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
c1324dc2020f3a4c4581b3de151aad5f	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01b80d1d701e7a65fca88f069b079bfc	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aa5465332e39ee791b5bb61a8706070e	0.0	10.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0
acec9a834a70070cd0d7bb4b396894d7	0.0	10.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
1de9d40d8cb547170e426adf7a568afc	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a3e1d3685ff847b1d0b3e563d3198b0b	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
06e3efee702ccae446eb0239fb6fe227	0.0	9.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9579b90a042eafe6e0a5529d7d7c44ae	0.0	9.0	16.0	4.0	0.0	0.0	4.0	5.0	0.0	0.0
9ed2d839b84c17d7ebcdfc2bac28fd3c	0.0	9.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b21485c73f9f5d0e114d8688143ff760	0.0	9.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
a600aae3d753a656d48722c6dce27554	0.0	9.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0
1563e5d3a3ce6f489bc83805fbcc8f51	0.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d8d3d36f3d7c09fd301981e930103671	0.0	8.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
83d98ffde5662a01821ca6479027409a	0.0	8.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
084c8bbd247877221f3e4eaadb0dc4d1	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
a665faa77689008ce3e1dcc30f7520bb	0.0	8.0	5.0	0.0	42.0	3.0	19.0	0.0	0.0	9.0
053144a5ca8216f0f8b757b46a346e61	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
3f06b291fa46988d3e6f79c6457a1dde	0.0	8.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
361cd203792e53489bc6c7d6373b3ddb	0.0	8.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
14044a90587e88631a7bd8b5507e4860	0.0	7.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
05672230f1713df1d639df0def5e71b1	0.0	7.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
